178.png,0.5594520833333333,3
179.png,0.3401895833333333,3
180.png,0.6989104166666666,3
181.png,0.5110875,3
182.png,0.5968979166666667,3
183.png,0.6977979166666667,3
184.png,0.37827916666666667,3
185.png,0.67486875,3
186.png,0.40507916666666666,3
187.png,0.46955833333333336,3
188.png,0.4308354166666667,3
189.png,0.76680625,3
190.png,0.45634166666666665,3
191.png,0.84724375,3
192.png,0.4638875,3
193.png,0.37344166666666667,3
194.png,0.588425,3
195.png,0.550875,3
196.png,0.50874375,3
197.png,0.5733291666666667,3
198.png,0.5449395833333334,3
199.png,0.57458125,3
200.png,0.5132020833333333,3
201.png,0.4820729166666667,3
202.png,0.4477041666666667,3
203.png,0.47881666666666667,3
204.png,0.5045958333333334,3
